"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"13637104","JH476113","2024-10-20T21:11:00.000","080XX S INGLESIDE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0631","006","8","44","08B","1183960","1851854","2024","2024-10-28T15:40:58.000","41.748665338","-87.601474713","
,  
(41.748665338, -87.601474713)"
"13637273","JH476181","2024-10-20T21:11:00.000","046XX W NORTH AVE","0560","ASSAULT","SIMPLE","CONVENIENCE STORE","true","false","2533","025","37","25","08A","1145011","1910225","2024","2024-10-28T15:40:58.000","41.909664252","-87.742728815","
,  
(41.909664252, -87.742728815)"
"13637098","JH476136","2024-10-20T21:10:00.000","030XX W FULLERTON AVE","0460","BATTERY","SIMPLE","TAVERN / LIQUOR STORE","false","false","1414","014","35","22","08B","1155657","1915799","2024","2024-10-28T15:40:58.000","41.924751953","-87.703469313","
,  
(41.924751953, -87.703469313)"
"13637119","JH476138","2024-10-20T21:08:00.000","003XX W 26TH ST","0460","BATTERY","SIMPLE","VEHICLE NON-COMMERCIAL","false","false","0914","009","11","34","08B","1174580","1887058","2024","2024-10-28T15:40:58.000","41.845482484","-87.634797936","
,  
(41.845482484, -87.634797936)"
"13640400","JH480036","2024-10-20T21:00:00.000","001XX W 112TH ST","0820","THEFT","$500 AND UNDER","SIDEWALK","false","true","0522","005","9","49","06","1177274","1830686","2024","2024-10-28T15:40:58.000","41.690730969","-87.626611188","
,  
(41.690730969, -87.626611188)"
"13637151","JH476144","2024-10-20T21:00:00.000","002XX E 115TH ST","0820","THEFT","$500 AND UNDER","OTHER (SPECIFY)","false","false","0531","005","9","49","06","1179848","1828758","2024","2024-10-28T15:40:58.000","41.685381924","-87.617246335","
,  
(41.685381924, -87.617246335)"
"13637575","JH476543","2024-10-20T21:00:00.000","010XX W MONTROSE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1913","019","46","3","08B","1168480","1929383","2024","2024-10-28T15:40:58.000","41.961758907","-87.655957663","
,  
(41.961758907, -87.655957663)"
"13637490","JH476484","2024-10-20T21:00:00.000","069XX S PERRY AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0731","007","6","69","07","1176593","1859074","2024","2024-10-28T15:40:58.000","41.768646635","-87.628253023","
,  
(41.768646635, -87.628253023)"
"13637351","JH476350","2024-10-20T21:00:00.000","011XX W WASHBURNE AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1232","012","28","28","06","1168878","1894548","2024","2024-10-28T15:40:58.000","41.866161043","-87.655506578","
,  
(41.866161043, -87.655506578)"
"13640317","JH479809","2024-10-20T21:00:00.000","048XX S KOSTNER AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","false","true","0815","008","14","57","26","1147846","1872076","2024","2024-10-28T15:40:58.000","41.804924561","-87.733293517","
,  
(41.804924561, -87.733293517)"
"13637072","JH476109","2024-10-20T20:48:00.000","043XX W CRYSTAL ST","502R","OTHER OFFENSE","VEHICLE TITLE / REGISTRATION OFFENSE","STREET","true","false","2534","025","37","23","26","1147315","1907975","2024","2024-10-28T15:40:58.000","41.903446175","-87.734322533","
,  
(41.903446175, -87.734322533)"
"13637589","JH476718","2024-10-20T20:48:00.000","0000X N CENTRAL AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","1513","015","29","25","06","1139048","1899783","2024","2024-10-28T15:40:58.000","41.881120698","-87.7648888","
,  
(41.881120698, -87.7648888)"
"13637083","JH476152","2024-10-20T20:45:00.000","071XX N WOLCOTT AVE","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","SIDEWALK","false","false","2424","024","49","1","15","1162301","1947618","2024","2024-10-28T15:40:58.000","42.011928174","-87.678162251","
,  
(42.011928174, -87.678162251)"
"13639287","JH478747","2024-10-20T20:45:00.000","004XX W HURON ST","0917","MOTOR VEHICLE THEFT","CYCLE, SCOOTER, BIKE WITH VIN","SIDEWALK","false","false","1831","018","42","8","07","1172811","1904983","2024","2024-10-28T15:40:58.000","41.894709237","-87.640759183","
,  
(41.894709237, -87.640759183)"
"13637559","JH476675","2024-10-20T20:45:00.000","063XX S CLAREMONT AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0825","008","16","66","14","1161829","1862607","2024","2024-10-28T15:40:58.000","41.778661058","-87.68227253","
,  
(41.778661058, -87.68227253)"
"13641289","JH476950","2024-10-20T20:30:00.000","011XX E 44TH ST","0820","THEFT","$500 AND UNDER","STREET","false","false","0222","002","4","39","06","1184733","1875902","2024","2024-10-28T15:40:58.000","41.814637059","-87.597888513","
,  
(41.814637059, -87.597888513)"
"13637125","JH476118","2024-10-20T20:30:00.000","066XX S MARYLAND AVE","0420","BATTERY","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","SIDEWALK","false","false","0321","003","20","42","04B","1183033","1861261","2024","2024-10-28T15:40:58.000","41.774500677","-87.604579512","
,  
(41.774500677, -87.604579512)"
"13640410","JH479569","2024-10-20T20:30:00.000","025XX W 55TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE - GARAGE","false","false","0923","009","15","63","14","1160534","1868121","2024","2024-10-28T15:40:58.000","41.79381903","-87.686868128","
,  
(41.79381903, -87.686868128)"
"13637150","JH476104","2024-10-20T20:30:00.000","047XX S WESTERN AVE","0460","BATTERY","SIMPLE","CONVENIENCE STORE","false","false","0922","009","15","58","08B","1161164","1873304","2024","2024-10-28T15:40:58.000","41.808028819","-87.684414463","
,  
(41.808028819, -87.684414463)"
"13637309","JH476251","2024-10-20T20:30:00.000","005XX E 90TH ST","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","0633","006","8","44","05","1181352","1845421","2024","2024-10-28T15:40:58.000","41.731072925","-87.611229068","
,  
(41.731072925, -87.611229068)"
"13638096","JH477074","2024-10-20T20:30:00.000","035XX W 65TH ST","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","RESIDENCE","false","false","0831","008","23","66","04B","1153942","1861285","2024","2024-10-28T15:40:58.000","41.775193511","-87.711222148","
,  
(41.775193511, -87.711222148)"
"13637089","JH476111","2024-10-20T20:28:00.000","019XX W MADISON ST","0460","BATTERY","SIMPLE","SPORTS ARENA / STADIUM","true","false","1223","012","27","28","08B","1163655","1900042","2024","2024-10-28T15:40:58.000","41.881348623","-87.674525788","
,  
(41.881348623, -87.674525788)"
"13637071","JH476107","2024-10-20T20:27:00.000","026XX S KARLOV AVE","1563","SEX OFFENSE","CRIMINAL SEXUAL ABUSE","SIDEWALK","false","false","1031","010","22","30","17","1149472","1886185","2024","2024-10-28T15:40:58.000","41.843610308","-87.726964765","
,  
(41.843610308, -87.726964765)"
"13637152","JH476080","2024-10-20T20:17:00.000","052XX S SANGAMON ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0934","009","20","61","14","1170868","1870012","2024","2024-10-28T15:40:58.000","41.798788646","-87.648918813","
,  
(41.798788646, -87.648918813)"
"13637134","JH476121","2024-10-20T20:17:00.000","006XX S WABASH AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","true","0123","001","4","32","03","1176895","1897458","2024","2024-10-28T15:40:58.000","41.873968788","-87.625987769","
,  
(41.873968788, -87.625987769)"
"13637131","JH476079","2024-10-20T20:13:00.000","073XX S BENNETT AVE","5001","OTHER OFFENSE","OTHER CRIME INVOLVING PROPERTY","RESIDENCE","false","false","0333","003","7","43","26","1189977","1856707","2024","2024-10-28T15:40:58.000","41.761839839","-87.579270721","
,  
(41.761839839, -87.579270721)"
"13637167","JH476106","2024-10-20T20:10:00.000","054XX N CLARK ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","2012","020","40","77","06","1165048","1936387","2024","2024-10-28T15:40:58.000","41.981051896","-87.668375719","
,  
(41.981051896, -87.668375719)"
"13637018","JH476043","2024-10-20T20:01:00.000","018XX W MAYPOLE AVE","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","RESIDENCE - YARD (FRONT / BACK)","true","false","1223","012","27","28","18","1164094","1901067","2024","2024-10-28T15:40:58.000","41.884152048","-87.672884839","
,  
(41.884152048, -87.672884839)"
"13637390","JH476415","2024-10-20T20:00:00.000","098XX S EWING AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0432","004","10","52","07","1202130","1840401","2024","2024-10-28T15:40:58.000","41.716794119","-87.535283901","
,  
(41.716794119, -87.535283901)"
"13637841","JH477042","2024-10-20T20:00:00.000","029XX N SHERIDAN RD","0810","THEFT","OVER $500","SIDEWALK","false","false","1934","019","44","6","06","1173055","1920065","2024","2024-10-28T15:40:58.000","41.936089551","-87.639414873","
,  
(41.936089551, -87.639414873)"
"13638468","JH477426","2024-10-20T20:00:00.000","011XX N CICERO AVE","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","STREET","false","false","1531","015","37","25","04B","1144151","1907324","2024","2024-10-28T15:40:58.000","41.901719798","-87.7459611","
,  
(41.901719798, -87.7459611)"
"13637121","JH476061","2024-10-20T20:00:00.000","041XX W 47TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","RESTAURANT","false","false","0815","008","14","57","04B","1149387","1873142","2024","2024-10-28T15:40:58.000","41.807820161","-87.727614164","
,  
(41.807820161, -87.727614164)"
"13637452","JH476513","2024-10-20T20:00:00.000","039XX W CHICAGO AVE","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","1112","011","37","23","05","1149794","1905051","2024","2024-10-28T15:40:58.000","41.89537456","-87.72529267","
,  
(41.89537456, -87.72529267)"
"13637842","JH477038","2024-10-20T20:00:00.000","0000X E 8TH ST","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0123","001","4","32","07","1176533","1896669","2024","2024-10-28T15:40:58.000","41.871811902","-87.627340674","
,  
(41.871811902, -87.627340674)"
"13637027","JH476048","2024-10-20T20:00:00.000","064XX S DANTE AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0314","003","5","42","07","1187091","1862730","2024","2024-10-28T15:40:58.000","41.778436411","-87.589657198","
,  
(41.778436411, -87.589657198)"
"13637174","JH476090","2024-10-20T20:00:00.000","008XX W WAVELAND AVE","031A","ROBBERY","ARMED - HANDGUN","SIDEWALK","false","false","1923","019","44","6","03","1170084","1924786","2024","2024-10-28T15:40:58.000","41.949109636","-87.650195217","
,  
(41.949109636, -87.650195217)"
"13637368","JH476354","2024-10-20T20:00:00.000","015XX W HADDON AVE","0917","MOTOR VEHICLE THEFT","CYCLE, SCOOTER, BIKE WITH VIN","STREET","false","false","1213","012","1","24","07","1165854","1907750","2024","2024-10-28T15:40:58.000","41.902453338","-87.666231136","
,  
(41.902453338, -87.666231136)"
"13637020","JH476074","2024-10-20T20:00:00.000","003XX S HALSTED ST","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","APARTMENT","true","false","1232","012","34","28","18","1171098","1898739","2024","2024-10-28T15:40:58.000","41.877613062","-87.647233851","
,  
(41.877613062, -87.647233851)"
"13637791","JH476863","2024-10-20T20:00:00.000","045XX N HARDING AVE","0810","THEFT","OVER $500","RESIDENCE - GARAGE","false","false","1723","017","33","14","06","1149243","1929838","2024","2024-10-28T15:40:58.000","41.963402972","-87.726672242","
,  
(41.963402972, -87.726672242)"
"13637465","JH476534","2024-10-20T20:00:00.000","059XX W AUGUSTA BLVD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE - YARD (FRONT / BACK)","false","false","1511","015","29","25","07","1136377","1906051","2024","2024-10-28T15:40:58.000","41.898369037","-87.774546829","
,  
(41.898369037, -87.774546829)"
"13637087","JH476067","2024-10-20T19:58:00.000","101XX S STATE ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","0511","005","9","49","15","1178043","1837759","2024","2024-10-28T15:40:58.000","41.710122931","-87.623582444","
,  
(41.710122931, -87.623582444)"
"13641425","JH476081","2024-10-20T19:57:00.000","067XX S THROOP ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0724","007","17","67","08B","1168821","1860007","2024","2024-10-28T15:40:58.000","41.771378209","-87.65671433","
,  
(41.771378209, -87.65671433)"
"13637076","JH476105","2024-10-20T19:56:00.000","054XX N CLARK ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","2012","020","40","77","06","1165048","1936387","2024","2024-10-28T15:40:58.000","41.981051896","-87.668375719","
,  
(41.981051896, -87.668375719)"
"13637128","JH476075","2024-10-20T19:56:00.000","007XX N DEARBORN ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","1832","018","42","8","08B","1175800","1905508","2024","2024-10-28T15:40:58.000","41.896083132","-87.629765732","
,  
(41.896083132, -87.629765732)"
"13637057","JH476114","2024-10-20T19:54:00.000","0000X W 69TH ST","0483","BATTERY","AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON","CTA PLATFORM","true","false","0731","007","6","69","04B","1177279","1859276","2024","2024-10-28T15:40:58.000","41.769185486","-87.625732415","
,  
(41.769185486, -87.625732415)"
"13637160","JH476046","2024-10-20T19:53:00.000","096XX S EXCHANGE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL","false","false","0431","004","10","51","04B","1197437","1841696","2024","2024-10-28T15:40:58.000","41.720465798","-87.552428816","
,  
(41.720465798, -87.552428816)"
"13637099","JH476096","2024-10-20T19:50:00.000","047XX W GRAND AVE","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","true","2533","025","36","25","04A","1144273","1911690","2024","2024-10-28T15:40:58.000","41.913698279","-87.745403054","
,  
(41.913698279, -87.745403054)"
"13636942","JH476023","2024-10-20T19:50:00.000","040XX S ARCHER AVE","0460","BATTERY","SIMPLE","APPLIANCE STORE","false","false","0921","009","12","58","08B","1158464","1877738","2024","2024-10-28T15:40:58.000","41.820251792","-87.694196482","
,  
(41.820251792, -87.694196482)"
"13637029","JH476059","2024-10-20T19:45:00.000","073XX W FOSTER AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","GROCERY FOOD STORE","false","false","1613","016","41","10","04A","1126232","1933708","2024","2024-10-28T15:40:58.000","41.97443857","-87.81119077","
,  
(41.97443857, -87.81119077)"
"13637345","JH476222","2024-10-20T19:45:00.000","053XX S LAWNDALE AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true","0822","008","23","62","08A","1152615","1868916","2024","2024-10-28T15:40:58.000","41.79616037","-87.715885925","
,  
(41.79616037, -87.715885925)"
"13637056","JH476045","2024-10-20T19:44:00.000","090XX S BISHOP ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","true","2222","022","21","73","08B","1168251","1844831","2024","2024-10-28T15:40:58.000","41.729745465","-87.659239596","
,  
(41.729745465, -87.659239596)"
"13637070","JH476056","2024-10-20T19:42:00.000","0000X E 60TH ST","0820","THEFT","$500 AND UNDER","APARTMENT","false","true","0232","002","20","40","06","1177933","1865251","2024","2024-10-28T15:40:58.000","41.785566717","-87.623154305","
,  
(41.785566717, -87.623154305)"
"13637181","JH476083","2024-10-20T19:41:00.000","029XX W GRAND AVE","0810","THEFT","OVER $500","COMMERCIAL / BUSINESS OFFICE","false","false","1211","012","36","24","06","1156355","1905377","2024","2024-10-28T15:40:58.000","41.896139013","-87.701186781","
,  
(41.896139013, -87.701186781)"
"13637096","JH476052","2024-10-20T19:41:00.000","068XX S CARPENTER ST","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON","APARTMENT","true","true","0724","007","16","68","04B","1170495","1859403","2024","2024-10-28T15:40:58.000","41.769684455","-87.650595606","
,  
(41.769684455, -87.650595606)"
"13637947","JH477196","2024-10-20T19:40:00.000","0000X E MADISON ST","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","RESTAURANT","false","false","0112","001","34","32","11","1176461","1900405","2024","2024-10-28T15:40:58.000","41.88206533","-87.627492211","
,  
(41.88206533, -87.627492211)"
"13636957","JH476055","2024-10-20T19:40:00.000","070XX S WOLCOTT AVE","0460","BATTERY","SIMPLE","STREET","false","true","0735","007","17","67","08B","1164902","1858054","2024","2024-10-28T15:40:58.000","41.76610262","-87.67113518","
,  
(41.76610262, -87.67113518)"
"13637474","JH476458","2024-10-20T19:40:00.000","040XX N WHIPPLE ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","1724","017","33","16","14","1155332","1926681","2024","2024-10-28T15:40:58.000","41.954619485","-87.704370135","
,  
(41.954619485, -87.704370135)"
"13637054","JH476058","2024-10-20T19:38:00.000","062XX N CALIFORNIA AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","2413","024","50","2","08B","1156537","1941290","2024","2024-10-28T15:40:58.000","41.994682993","-87.699543021","
,  
(41.994682993, -87.699543021)"
"13637078","JH476068","2024-10-20T19:38:00.000","038XX W 16TH ST","0440","BATTERY","AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY","SIDEWALK","false","false","1014","010","24","29","08B","1150880","1891768","2024","2024-10-28T15:40:58.000","41.858903352","-87.721651711","
,  
(41.858903352, -87.721651711)"
"13637399","JH476260","2024-10-20T19:35:00.000","059XX N BROADWAY","1811","NARCOTICS","POSSESS - CANNABIS 30 GRAMS OR LESS","STREET","true","false","2022","020","48","77","18","1167232","1939500","2024","2024-10-28T15:40:58.000","41.989547243","-87.660253739","
,  
(41.989547243, -87.660253739)"
"13637040","JH476036","2024-10-20T19:31:00.000","006XX E 88TH PL","0560","ASSAULT","SIMPLE","RESIDENCE","false","true","0632","006","8","44","08A","1182020","1846439","2024","2024-10-28T15:40:58.000","41.733851031","-87.608750572","
,  
(41.733851031, -87.608750572)"
"13639999","JH479453","2024-10-20T19:30:00.000","002XX S CANAL ST","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","OTHER RAILROAD PROPERTY / TRAIN DEPOT","false","false","0121","001","42","28","04B","1173178","1899203","2024","2024-10-28T15:40:58.000","41.878840427","-87.639582928","
,  
(41.878840427, -87.639582928)"
"13637067","JH476062","2024-10-20T19:30:00.000","034XX S MICHIGAN AVE","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","0211","002","3","35","08B","1177758","1882209","2024","2024-10-28T15:40:58.000","41.832104943","-87.623282237","
,  
(41.832104943, -87.623282237)"
